ID Cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha pedido;ID Pedido;Fecha envío;Unidades;Precio Unitario;Coste unitario;Importe venta total;Importe Coste total
C2060;Asia;Bangladesh;Material de oficina;Online;Alta;2020-09-28 00:00:00;206096923;2020-10-15 00:00:00;7514;651,21;524,96;4893191,94;3944549,44
C3728;Europa;Spain;Cosméticos;Online;Baja;2020-09-04 00:00:00;372889983;2020-09-25 00:00:00;5287;437,2;263,33;2311476,4;1392225,71
C2728;África;Mauritania;Doméstico;Offline;Media;2021-11-23 00:00:00;272880494;2021-12-31 00:00:00;257;668,27;502,54;171745,39;129152,78
C2903;Australia y Oceanía;Vanuatu;Ropa;Offline;Baja;2020-05-31 00:00:00;290370213;2020-06-15 00:00:00;5854;109,28;35,84;639725,12;209807,36
C8942;Europa;Iceland;Frutas;Online;Media;2021-01-08 00:00:00;894298970;2021-01-26 00:00:00;1793;9,33;6,92;16728,69;12407,56
C5778;África;Libya;Material de oficina;Online;Alta;2022-07-10 00:00:00;577808177;2022-07-22 00:00:00;5135;651,21;524,96;3343963,35;2695669,6
C5348;Centroamérica y Caribe;Dominican Republic;Snacks;Offline;Crítica;2022-11-03 00:00:00;534899270;2022-11-04 00:00:00;7436;152,58;97,44;1134584,88;724563,84
C1123;África;Togo;Cereales;Offline;Alta;2021-10-01 00:00:00;112364661;2021-11-09 00:00:00;55;205,7;117,11;11313,5;6441,05
C7190;Europa;Hungary;Frutas;Offline;Baja;2022-11-04 00:00:00;719055879;2022-12-14 00:00:00;3468;9,33;6,92;32356,44;23998,56
C6487;Asia;Japan;Snacks;Online;Media;2022-04-24 00:00:00;648711192;2022-05-16 00:00:00;6912;152,58;97,44;1054632,96;673505,28
C5637;Asia;China;Ropa;Offline;Media;2021-09-16 00:00:00;563757693;2021-11-01 00:00:00;7284;109,28;35,84;795995,52;261058,56
C9238;Asia;Mongolia;Cárnicos;Online;Media;2022-08-07 00:00:00;923890817;2022-08-17 00:00:00;8678;421,89;364,69;3661161,42;3164779,82
C7416;Europa;Kosovo;Cosméticos;Online;Baja;2020-10-29 00:00:00;741649949;2020-12-18 00:00:00;9556;437,2;263,33;4177883,2;2516381,48
C7854;Europa;Hungary;Cárnicos;Online;Media;2021-07-22 00:00:00;785446774;2021-08-11 00:00:00;10;421,89;364,69;4218,9;3646,9
C1804;África;Togo;Cuidado personal;Offline;Media;2020-02-26 00:00:00;180418097;2020-03-15 00:00:00;8579;81,73;56,67;701161,67;486171,93
C5780;Asia;Thailand;Cárnicos;Offline;Alta;2022-07-17 00:00:00;578006875;2022-08-21 00:00:00;3934;421,89;364,69;1659715,26;1434690,46
C2148;África;Comoros;Alimento infantil;Offline;Baja;2020-11-08 00:00:00;214845216;2020-11-29 00:00:00;6329;255,28;159,42;1615667,12;1008969,18
C4899;África;Sudan;Snacks;Online;Alta;2021-04-07 00:00:00;489918839;2021-04-21 00:00:00;6727;152,58;97,44;1026405,66;655478,88
C3492;África;Namibia;Verduras;Offline;Baja;2022-01-23 00:00:00;349251353;2022-02-03 00:00:00;91;154,06;90,93;14019,46;8274,63
C6481;Europa;Vatican City;Frutas;Online;Alta;2022-09-01 00:00:00;648194491;2022-09-17 00:00:00;4009;9,33;6,92;37403,97;27742,28
C8797;África;Mauritania;Cuidado personal;Online;Media;2021-06-28 00:00:00;879781568;2021-08-17 00:00:00;5771;81,73;56,67;471663,83;327042,57
C1282;África;Botswana;Cereales;Offline;Baja;2021-01-29 00:00:00;128239905;2021-03-10 00:00:00;7893;205,7;117,11;1623590,1;924349,23
C1893;Europa;Cyprus;Ropa;Offline;Media;2020-12-02 00:00:00;189347493;2020-12-21 00:00:00;986;109,28;35,84;107750,08;35338,24
C7272;Centroamérica y Caribe;Haiti;Bebida;Online;Baja;2020-05-23 00:00:00;727281463;2020-07-11 00:00:00;7601;47,45;31,79;360667,45;241635,79
C2335;África;Rwanda;Verduras;Offline;Media;2021-07-16 00:00:00;233567035;2021-08-17 00:00:00;6531;154,06;90,93;1006165,86;593863,83
C7078;Centroamérica y Caribe;The Bahamas;Verduras;Online;Alta;2021-07-04 00:00:00;707867419;2021-08-02 00:00:00;2555;154,06;90,93;393623,3;232326,15
C7918;África;United Arab Emirates;Material de oficina;Offline;Baja;2020-05-30 00:00:00;791869914;2020-06-22 00:00:00;760;651,21;524,96;494919,6;398969,6
C1262;Asia;Kazakhstan;Doméstico;Offline;Media;2020-12-03 00:00:00;126296269;2021-01-12 00:00:00;2728;668,27;502,54;1823040,56;1370929,12
C6809;Norteamérica;Canada;Material de oficina;Online;Media;2021-06-23 00:00:00;680904138;2021-07-11 00:00:00;3520;651,21;524,96;2292259,2;1847859,2
C9145;África;Burundi;Cosméticos;Offline;Baja;2020-06-25 00:00:00;914555871;2020-08-11 00:00:00;6261;437,2;263,33;2737309,2;1648709,13
C4068;Asia;Bhutan;Alimento infantil;Online;Alta;2022-01-28 00:00:00;406833446;2022-03-09 00:00:00;9912;255,28;159,42;2530335,36;1580171,04
C6849;África;Burundi;Cosméticos;Offline;Crítica;2022-02-13 00:00:00;684902131;2022-02-28 00:00:00;6615;437,2;263,33;2892078;1741927,95
C4571;África;Pakistan;Verduras;Offline;Baja;2022-07-17 00:00:00;457177865;2022-08-11 00:00:00;7945;154,06;90,93;1224006,7;722438,85
C2332;Australia y Oceanía;New Zealand;Cárnicos;Online;Alta;2022-02-26 00:00:00;233232724;2022-03-08 00:00:00;7601;421,89;364,69;3206785,89;2772008,69
C3721;Norteamérica;Mexico;Frutas;Offline;Media;2021-01-16 00:00:00;372177588;2021-01-30 00:00:00;4474;9,33;6,92;41742,42;30960,08
C7358;África;Sierra Leone;Cuidado personal;Offline;Crítica;2020-02-17 00:00:00;735875689;2020-03-25 00:00:00;824;81,73;56,67;67345,52;46696,08
C2335;África;Rwanda;Verduras;Offline;Media;2021-07-16 00:00:00;233567035;2021-08-17 00:00:00;6531;154,06;90,93;1006165,86;593863,83
C9539;Asia;Malaysia;Snacks;Online;Crítica;2021-02-20 00:00:00;953977048;2021-03-22 00:00:00;1863;152,58;97,44;284256,54;181530,72
C1262;Asia;Kazakhstan;Doméstico;Offline;Media;2020-12-03 00:00:00;126296269;2021-01-12 00:00:00;2728;668,27;502,54;1823040,56;1370929,12
C6958;Europa;Bulgaria;Material de oficina;Online;Crítica;2022-07-26 00:00:00;695807778;2022-09-06 00:00:00;3839;651,21;524,96;2499995,19;2015321,44
C4224;Australia y Oceanía;Papua New Guinea;Alimento infantil;Offline;Baja;2021-08-24 00:00:00;422456347;2021-08-26 00:00:00;3076;255,28;159,42;785241,28;490375,92
C1671;África;Iran;Cárnicos;Offline;Alta;2021-07-20 00:00:00;167170989;2021-07-22 00:00:00;8465;421,89;364,69;3571298,85;3087100,85
C2876;África;Tunisia ;Cosméticos;Offline;Media;2020-03-21 00:00:00;287675130;2020-05-07 00:00:00;8319;437,2;263,33;3637066,8;2190642,27
C2046;África;Gabon;Alimento infantil;Offline;Crítica;2022-10-03 00:00:00;204677283;2022-10-03 00:00:00;7411;255,28;159,42;1891880,08;1181461,62
C7435;Australia y Oceanía;Marshall Islands;Frutas;Online;Baja;2020-12-22 00:00:00;743553245;2020-12-22 00:00:00;2783;9,33;6,92;25965,39;19258,36
C1890;África;Djibouti;Ropa;Online;Alta;2022-04-10 00:00:00;189044940;2022-05-12 00:00:00;1454;109,28;35,84;158893,12;52111,36
C2092;África;Iran;Frutas;Online;Alta;2021-06-22 00:00:00;209237468;2021-06-22 00:00:00;6871;9,33;6,92;64106,43;47547,32
C1184;África;Bahrain;Material de oficina;Offline;Media;2020-07-11 00:00:00;118465077;2020-07-16 00:00:00;5304;651,21;524,96;3454017,84;2784387,84
C3723;Europa;Italy;Bebida;Online;Alta;2021-08-24 00:00:00;372393023;2021-09-12 00:00:00;8226;47,45;31,79;390323,7;261504,54
C2478;África;Republic of the Congo;Cárnicos;Offline;Alta;2020-04-13 00:00:00;247850978;2020-05-08 00:00:00;3467;421,89;364,69;1462692,63;1264380,23
C8881;África;Tanzania;Alimento infantil;Online;Media;2021-04-24 00:00:00;888108432;2021-06-13 00:00:00;9876;255,28;159,42;2521145,28;1574431,92
C4178;África;Syria;Snacks;Offline;Alta;2020-10-29 00:00:00;417890584;2020-11-06 00:00:00;1965;152,58;97,44;299819,7;191469,6
C7783;Centroamérica y Caribe;Saint Kitts and Nevis ;Cárnicos;Online;Crítica;2021-08-27 00:00:00;778371751;2021-09-03 00:00:00;6353;421,89;364,69;2680267,17;2316875,57
C6373;África;Syria;Cuidado personal;Offline;Baja;2022-02-17 00:00:00;637397849;2022-02-21 00:00:00;9043;81,73;56,67;739084,39;512466,81
C5347;África;Namibia;Cárnicos;Offline;Media;2022-11-03 00:00:00;534781253;2022-11-30 00:00:00;2512;421,89;364,69;1059787,68;916101,28
C1347;África;Qatar;Cereales;Offline;Alta;2020-10-29 00:00:00;134709823;2020-11-25 00:00:00;2485;205,7;117,11;511164,5;291018,35
C6485;África;Ethiopia;Cuidado personal;Online;Baja;2021-05-14 00:00:00;648580729;2021-06-04 00:00:00;8306;81,73;56,67;678849,38;470701,02
C5088;África;Burundi;Cereales;Offline;Baja;2022-09-01 00:00:00;508827769;2022-09-13 00:00:00;2299;205,7;117,11;472904,3;269235,89
C7183;Europa;Luxembourg;Ropa;Online;Baja;2020-09-26 00:00:00;718301856;2020-11-12 00:00:00;336;109,28;35,84;36718,08;12042,24
C1243;Europa;Albania;Cereales;Online;Crítica;2022-04-25 00:00:00;124344480;2022-05-16 00:00:00;5150;205,7;117,11;1059355;603116,5
C1893;Europa;Cyprus;Ropa;Offline;Media;2020-12-02 00:00:00;189347493;2020-12-21 00:00:00;986;109,28;35,84;107750,08;35338,24
C3096;Europa;United Kingdom;Cuidado personal;Offline;Media;2021-05-22 00:00:00;309631478;2021-05-27 00:00:00;5690;81,73;56,67;465043,7;322452,3
C1868;África;Cameroon;Cuidado personal;Offline;Crítica;2022-05-18 00:00:00;186811625;2022-06-03 00:00:00;566;81,73;56,67;46259,18;32075,22
C6709;Europa;Hungary;Bebida;Offline;Baja;2021-07-26 00:00:00;670916020;2021-08-02 00:00:00;7815;47,45;31,79;370821,75;248438,85
C3782;Europa;Netherlands;Material de oficina;Online;Crítica;2021-01-09 00:00:00;378236806;2021-02-18 00:00:00;7531;651,21;524,96;4904262,51;3953473,76
C1422;Australia y Oceanía;East Timor;Cosméticos;Online;Baja;2021-04-23 00:00:00;142273652;2021-05-16 00:00:00;790;437,2;263,33;345388;208030,7
C8292;África;Republic of the Congo;Bebida;Online;Baja;2021-11-05 00:00:00;829201543;2021-11-15 00:00:00;8018;47,45;31,79;380454,1;254892,22
C7456;África;Mauritania;Frutas;Offline;Baja;2022-02-20 00:00:00;745633351;2022-04-03 00:00:00;8333;9,33;6,92;77746,89;57664,36
C3878;África;Turkey;Cuidado personal;Online;Baja;2022-04-15 00:00:00;387804353;2022-05-23 00:00:00;8781;81,73;56,67;717671,13;497619,27
C5275;Europa;Bosnia and Herzegovina;Alimento infantil;Offline;Baja;2022-06-25 00:00:00;527583491;2022-07-31 00:00:00;2534;255,28;159,42;646879,52;403970,28
C1922;Europa;Bosnia and Herzegovina;Snacks;Online;Crítica;2021-05-08 00:00:00;192262303;2021-05-08 00:00:00;3543;152,58;97,44;540590,94;345229,92
C8375;África;Sierra Leone;Ropa;Online;Crítica;2021-02-01 00:00:00;837511670;2021-02-28 00:00:00;7169;109,28;35,84;783428,32;256936,96
C6529;Centroamérica y Caribe;Saint Lucia;Cereales;Online;Baja;2020-09-05 00:00:00;652961957;2020-09-07 00:00:00;4808;205,7;117,11;989005,6;563064,88
C1373;África;Afghanistan;Cárnicos;Offline;Media;2022-08-01 00:00:00;137319076;2022-09-20 00:00:00;4621;421,89;364,69;1949553,69;1685232,49
C7116;África;Namibia;Ropa;Online;Media;2020-02-12 00:00:00;711629807;2020-03-05 00:00:00;5929;109,28;35,84;647921,12;212495,36
C3657;África;Qatar;Verduras;Online;Alta;2022-02-04 00:00:00;365745437;2022-02-04 00:00:00;1057;154,06;90,93;162841,42;96113,01
C7701;Norteamérica;United States of America;Cárnicos;Offline;Media;2020-09-04 00:00:00;770169770;2020-09-18 00:00:00;9205;421,89;364,69;3883497,45;3356971,45
C7197;Australia y Oceanía;Samoa ;Cereales;Online;Crítica;2021-06-01 00:00:00;719784152;2021-07-11 00:00:00;8981;205,7;117,11;1847391,7;1051764,91
C6452;África;Djibouti;Cereales;Online;Crítica;2020-01-13 00:00:00;645224750;2020-02-14 00:00:00;5197;205,7;117,11;1069022,9;608620,67
C1483;Centroamérica y Caribe;Saint Kitts and Nevis ;Cárnicos;Online;Crítica;2020-01-17 00:00:00;148330724;2020-02-07 00:00:00;3212;421,89;364,69;1355110,68;1171384,28
C9800;Asia;Bangladesh;Frutas;Online;Baja;2020-10-15 00:00:00;980037820;2020-11-10 00:00:00;3824;9,33;6,92;35677,92;26462,08
C9197;Australia y Oceanía;Fiji;Snacks;Offline;Media;2022-02-17 00:00:00;919752490;2022-02-27 00:00:00;4056;152,58;97,44;618864,48;395216,64
C1867;Centroamérica y Caribe;Cuba;Cosméticos;Online;Alta;2021-11-28 00:00:00;186766564;2021-12-12 00:00:00;7232;437,2;263,33;3161830,4;1904402,56
C1501;África;Turkey;Bebida;Offline;Alta;2021-11-15 00:00:00;150160205;2021-11-22 00:00:00;4596;47,45;31,79;218080,2;146106,84
C3324;Centroamérica y Caribe;Haiti;Doméstico;Online;Crítica;2021-04-18 00:00:00;332489478;2021-05-26 00:00:00;9880;668,27;502,54;6602507,6;4965095,2
C2639;África;Republic of the Congo;Material de oficina;Offline;Crítica;2021-09-24 00:00:00;263930499;2021-11-05 00:00:00;1755;651,21;524,96;1142873,55;921304,8
C7470;África;Madagascar;Alimento infantil;Online;Baja;2022-09-14 00:00:00;747025954;2022-10-12 00:00:00;435;255,28;159,42;111046,8;69347,7
C9487;África;Central African Republic;Cuidado personal;Offline;Alta;2020-07-09 00:00:00;948761546;2020-07-13 00:00:00;8480;81,73;56,67;693070,4;480561,6
C4892;África;The Gambia;Cosméticos;Offline;Crítica;2020-11-04 00:00:00;489209020;2020-12-05 00:00:00;6675;437,2;263,33;2918310;1757727,75
C2818;Centroamérica y Caribe;Guatemala;Alimento infantil;Offline;Baja;2020-07-20 00:00:00;281881988;2020-08-11 00:00:00;3999;255,28;159,42;1020864,72;637520,58
C6994;África;Zimbabwe;Material de oficina;Online;Crítica;2020-08-31 00:00:00;699481761;2020-09-14 00:00:00;1052;651,21;524,96;685072,92;552257,92
C5984;África;Tanzania;Snacks;Offline;Baja;2021-02-01 00:00:00;598490369;2021-02-07 00:00:00;5455;152,58;97,44;832323,9;531535,2
C2611;Asia;Singapore;Alimento infantil;Online;Alta;2022-04-03 00:00:00;261186492;2022-04-13 00:00:00;9742;255,28;159,42;2486937,76;1553069,64
C8591;Europa;Portugal;Doméstico;Offline;Media;2022-03-28 00:00:00;859151303;2022-05-06 00:00:00;818;668,27;502,54;546644,86;411077,72
C9058;África;Iraq;Alimento infantil;Online;Baja;2022-08-06 00:00:00;905825173;2022-08-22 00:00:00;2653;255,28;159,42;677257,84;422941,26
C5707;África;Ghana;Verduras;Offline;Media;2022-10-06 00:00:00;570707833;2022-10-07 00:00:00;3985;154,06;90,93;613929,1;362356,05
C1282;África;Botswana;Cereales;Offline;Baja;2021-01-29 00:00:00;128239905;2021-03-10 00:00:00;7893;205,7;117,11;1623590,1;924349,23
C7802;África;Tanzania;Ropa;Online;Crítica;2021-01-23 00:00:00;780243289;2021-02-17 00:00:00;183;109,28;35,84;19998,24;6558,72
C3612;África;Botswana;Alimento infantil;Online;Media;2022-08-29 00:00:00;361234176;2022-09-11 00:00:00;6075;255,28;159,42;1550826;968476,5
C7023;Europa;Belgium;Ropa;Offline;Media;2021-02-12 00:00:00;702359235;2021-03-01 00:00:00;2560;109,28;35,84;279756,8;91750,4
C6238;Australia y Oceanía;Federated States of Micronesia;Cosméticos;Offline;Baja;2021-07-02 00:00:00;623837459;2021-07-10 00:00:00;6222;437,2;263,33;2720258,4;1638439,26
C5341;África;Central African Republic;Frutas;Offline;Crítica;2022-01-12 00:00:00;534113061;2022-02-10 00:00:00;4779;9,33;6,92;44588,07;33070,68
C1382;Europa;Bosnia and Herzegovina;Frutas;Offline;Media;2021-01-07 00:00:00;138231027;2021-01-28 00:00:00;4487;9,33;6,92;41863,71;31050,04
C7664;África;Niger;Cárnicos;Online;Crítica;2022-06-29 00:00:00;766409099;2022-07-03 00:00:00;6338;421,89;364,69;2673938,82;2311405,22
C7729;África;South Sudan;Doméstico;Online;Alta;2020-12-25 00:00:00;772954547;2021-02-03 00:00:00;3282;668,27;502,54;2193262,14;1649336,28
C7459;África;Azerbaijan;Cuidado personal;Online;Baja;2020-03-11 00:00:00;745996844;2020-04-03 00:00:00;5899;81,73;56,67;482125,27;334296,33
C1172;África;Liberia;Verduras;Offline;Baja;2021-02-14 00:00:00;117223966;2021-02-25 00:00:00;8031;154,06;90,93;1237255,86;730258,83
C7021;África;South Africa;Material de oficina;Online;Media;2020-03-23 00:00:00;702194440;2020-03-30 00:00:00;3794;651,21;524,96;2470690,74;1991698,24
C2951;África;Angola;Cárnicos;Offline;Baja;2020-09-25 00:00:00;295123946;2020-11-03 00:00:00;2589;421,89;364,69;1092273,21;944182,41
C6174;África;Equatorial Guinea;Doméstico;Offline;Crítica;2021-08-28 00:00:00;617476546;2021-10-03 00:00:00;3887;668,27;502,54;2597565,49;1953372,98
C3001;Australia y Oceanía;Federated States of Micronesia;Material de oficina;Offline;Alta;2020-02-27 00:00:00;300184953;2020-02-29 00:00:00;253;651,21;524,96;164756,13;132814,88
C4582;Centroamérica y Caribe;Costa Rica;Snacks;Offline;Media;2022-08-22 00:00:00;458289372;2022-08-30 00:00:00;6864;152,58;97,44;1047309,12;668828,16
C4541;Europa;Albania;Material de oficina;Online;Alta;2022-09-29 00:00:00;454127442;2022-11-12 00:00:00;5257;651,21;524,96;3423410,97;2759714,72
C8802;Centroamérica y Caribe;Haiti;Material de oficina;Offline;Baja;2020-04-20 00:00:00;880257499;2020-05-01 00:00:00;6610;651,21;524,96;4304498,1;3469985,6
C4484;África;Chad;Cereales;Online;Media;2022-09-13 00:00:00;448416268;2022-09-15 00:00:00;5193;205,7;117,11;1068200,1;608152,23
C5795;África;Mozambique;Bebida;Online;Baja;2020-11-25 00:00:00;579580581;2020-12-12 00:00:00;9628;47,45;31,79;456848,6;306074,12
C4725;África;Lebanon;Alimento infantil;Offline;Alta;2020-08-01 00:00:00;472535550;2020-08-29 00:00:00;2625;255,28;159,42;670110;418477,5
C6394;Australia y Oceanía;Australia;Doméstico;Offline;Alta;2022-01-17 00:00:00;639475810;2022-02-03 00:00:00;3958;668,27;502,54;2645012,66;1989053,32
C6529;Centroamérica y Caribe;Saint Lucia;Cereales;Online;Baja;2020-09-05 00:00:00;652961957;2020-09-07 00:00:00;4808;205,7;117,11;989005,6;563064,88
C7884;Asia;Thailand;Alimento infantil;Offline;Crítica;2020-06-28 00:00:00;788453423;2020-08-04 00:00:00;9744;255,28;159,42;2487448,32;1553388,48
C3120;Norteamérica;Greenland;Alimento infantil;Online;Alta;2021-08-17 00:00:00;312015855;2021-09-03 00:00:00;1280;255,28;159,42;326758,4;204057,6
C5636;Asia;Malaysia;Cárnicos;Online;Media;2021-01-19 00:00:00;563694608;2021-02-11 00:00:00;8616;421,89;364,69;3635004,24;3142169,04
C1498;Asia;Uzbekistan;Cuidado personal;Offline;Alta;2022-08-31 00:00:00;149803578;2022-09-07 00:00:00;9063;81,73;56,67;740718,99;513600,21
C2821;Norteamérica;Canada;Alimento infantil;Offline;Baja;2021-02-28 00:00:00;282137763;2021-03-25 00:00:00;9689;255,28;159,42;2473407,92;1544620,38
C3451;Centroamérica y Caribe;Panama;Verduras;Online;Crítica;2022-08-20 00:00:00;345134484;2022-10-07 00:00:00;1818;154,06;90,93;280081,08;165310,74
C8880;África;Botswana;Cuidado personal;Online;Crítica;2022-11-07 00:00:00;888059937;2022-12-10 00:00:00;5525;81,73;56,67;451558,25;313101,75
C8864;África;Namibia;Alimento infantil;Online;Crítica;2020-04-28 00:00:00;886478078;2020-05-29 00:00:00;7418;255,28;159,42;1893667,04;1182577,56
C4428;Europa;Spain;Ropa;Offline;Baja;2022-01-16 00:00:00;442803370;2022-02-18 00:00:00;4212;109,28;35,84;460287,36;150958,08
C1226;Asia;Turkmenistan;Ropa;Offline;Alta;2021-04-25 00:00:00;122673785;2021-04-29 00:00:00;754;109,28;35,84;82397,12;27023,36
C3527;África;Burundi;Cárnicos;Offline;Alta;2020-07-19 00:00:00;352765691;2020-08-11 00:00:00;62;421,89;364,69;26157,18;22610,78
C6922;Asia;Indonesia;Verduras;Online;Alta;2021-02-16 00:00:00;692284429;2021-03-07 00:00:00;1201;154,06;90,93;185026,06;109206,93
C3261;Europa;Poland;Cárnicos;Online;Alta;2022-05-14 00:00:00;326138007;2022-06-04 00:00:00;339;421,89;364,69;143020,71;123629,91
C7541;Europa;Poland;Cuidado personal;Online;Crítica;2020-04-30 00:00:00;754117715;2020-05-24 00:00:00;9045;81,73;56,67;739247,85;512580,15
C6943;Europa;Moldova ;Doméstico;Online;Alta;2021-09-01 00:00:00;694304454;2021-09-09 00:00:00;8972;668,27;502,54;5995718,44;4508788,88
C6001;África;Syria;Cereales;Offline;Alta;2021-11-02 00:00:00;600137031;2021-11-15 00:00:00;2739;205,7;117,11;563412,3;320764,29
C5625;África;Democratic Republic of the Congo;Bebida;Offline;Media;2020-12-15 00:00:00;562583100;2021-01-24 00:00:00;9696;47,45;31,79;460075,2;308235,84
C2841;África;Tunisia ;Verduras;Offline;Alta;2020-01-15 00:00:00;284194266;2020-01-16 00:00:00;8254;154,06;90,93;1271611,24;750536,22
C3388;Centroamérica y Caribe;El Salvador;Doméstico;Online;Baja;2021-11-27 00:00:00;338885152;2021-12-11 00:00:00;2502;668,27;502,54;1672011,54;1257355,08
C3687;Europa;France;Cárnicos;Offline;Baja;2020-03-17 00:00:00;368751657;2020-04-07 00:00:00;664;421,89;364,69;280134,96;242154,16
C1647;Australia y Oceanía;Vanuatu;Material de oficina;Offline;Alta;2021-04-17 00:00:00;164705932;2021-05-31 00:00:00;9000;651,21;524,96;5860890;4724640
C1454;África;Kuwait;Snacks;Offline;Media;2021-07-14 00:00:00;145443809;2021-07-26 00:00:00;8910;152,58;97,44;1359487,8;868190,4
C5459;Australia y Oceanía;Australia;Doméstico;Online;Baja;2020-06-27 00:00:00;545928943;2020-08-10 00:00:00;1361;668,27;502,54;909515,47;683956,94
C5468;Europa;Spain;Verduras;Offline;Crítica;2021-11-16 00:00:00;546849906;2021-12-11 00:00:00;3894;154,06;90,93;599909,64;354081,42
C6081;África;Ghana;Doméstico;Online;Media;2020-08-12 00:00:00;608166062;2020-09-09 00:00:00;8707;668,27;502,54;5818626,89;4375615,78
C8936;África;Turkey;Cereales;Online;Media;2021-07-29 00:00:00;893604600;2021-08-29 00:00:00;6314;205,7;117,11;1298789,8;739432,54
C9388;África;Cote d'Ivoire;Bebida;Online;Media;2020-07-01 00:00:00;938801753;2020-07-12 00:00:00;1156;47,45;31,79;54852,2;36749,24
C8710;Asia;Kazakhstan;Frutas;Offline;Crítica;2020-01-29 00:00:00;871065461;2020-02-23 00:00:00;6482;9,33;6,92;60477,06;44855,44
C2326;África;Iran;Frutas;Offline;Baja;2021-08-21 00:00:00;232631909;2021-10-02 00:00:00;9806;9,33;6,92;91489,98;67857,52
C8825;África;Pakistan;Doméstico;Offline;Baja;2022-03-12 00:00:00;882565057;2022-04-19 00:00:00;9468;668,27;502,54;6327180,36;4758048,72
C6354;África;Tunisia ;Alimento infantil;Offline;Crítica;2022-05-30 00:00:00;635496270;2022-07-05 00:00:00;6323;255,28;159,42;1614135,44;1008012,66
C7497;Europa;Norway;Doméstico;Online;Crítica;2021-02-21 00:00:00;749748504;2021-03-16 00:00:00;6098;668,27;502,54;4075110,46;3064488,92
C4933;Centroamérica y Caribe;Saint Kitts and Nevis ;Doméstico;Online;Alta;2020-08-24 00:00:00;493361937;2020-09-29 00:00:00;5616;668,27;502,54;3753004,32;2822264,64
C4520;África;Togo;Ropa;Online;Media;2021-09-07 00:00:00;452096688;2021-09-18 00:00:00;4311;109,28;35,84;471106,08;154506,24
C1226;Asia;Turkmenistan;Ropa;Offline;Alta;2021-04-25 00:00:00;122673785;2021-04-29 00:00:00;754;109,28;35,84;82397,12;27023,36
C6174;África;Equatorial Guinea;Doméstico;Offline;Crítica;2021-08-28 00:00:00;617476546;2021-10-03 00:00:00;3887;668,27;502,54;2597565,49;1953372,98
C3872;Asia;Taiwan;Frutas;Offline;Alta;2020-09-16 00:00:00;387219417;2020-09-27 00:00:00;5685;9,33;6,92;53041,05;39340,2
C9127;Europa;Monaco;Snacks;Online;Baja;2021-09-01 00:00:00;912741410;2021-09-11 00:00:00;9321;152,58;97,44;1422198,18;908238,24
C2080;África;Niger;Frutas;Online;Crítica;2022-07-13 00:00:00;208001077;2022-07-22 00:00:00;996;9,33;6,92;9292,68;6892,32
C3527;África;Burundi;Cárnicos;Offline;Alta;2020-07-19 00:00:00;352765691;2020-08-11 00:00:00;62;421,89;364,69;26157,18;22610,78
C2094;África;Zambia;Material de oficina;Offline;Alta;2022-03-15 00:00:00;209464919;2022-04-20 00:00:00;4179;651,21;524,96;2721406,59;2193807,84
C1312;Asia;Vietnam;Ropa;Online;Alta;2022-09-23 00:00:00;131271874;2022-09-27 00:00:00;5120;109,28;35,84;559513,6;183500,8
C6968;África;Cote d'Ivoire;Frutas;Online;Alta;2021-06-28 00:00:00;696845471;2021-07-08 00:00:00;915;9,33;6,92;8536,95;6331,8
C2211;Asia;Myanmar;Frutas;Online;Alta;2020-11-23 00:00:00;221146476;2020-12-31 00:00:00;1011;9,33;6,92;9432,63;6996,12
C3001;Australia y Oceanía;Federated States of Micronesia;Material de oficina;Offline;Alta;2020-02-27 00:00:00;300184953;2020-02-29 00:00:00;253;651,21;524,96;164756,13;132814,88
C8684;Europa;Norway;Frutas;Offline;Alta;2022-10-06 00:00:00;868451058;2022-10-08 00:00:00;2822;9,33;6,92;26329,26;19528,24
C7310;Australia y Oceanía;Federated States of Micronesia;Cosméticos;Offline;Crítica;2020-04-19 00:00:00;731011664;2020-04-30 00:00:00;1451;437,2;263,33;634377,2;382091,83
C7914;Europa;Ukraine;Verduras;Offline;Alta;2022-02-16 00:00:00;791445052;2022-02-19 00:00:00;5033;154,06;90,93;775383,98;457650,69
C9311;África;South Sudan;Frutas;Offline;Baja;2021-05-10 00:00:00;931131064;2021-06-07 00:00:00;1229;9,33;6,92;11466,57;8504,68
C2808;Asia;Tajikistan;Frutas;Online;Media;2020-04-29 00:00:00;280876481;2020-05-31 00:00:00;6447;9,33;6,92;60150,51;44613,24
C3137;Europa;Monaco;Cosméticos;Online;Media;2021-08-25 00:00:00;313789117;2021-09-07 00:00:00;6028;437,2;263,33;2635441,6;1587353,24
C1524;África;Lebanon;Cuidado personal;Offline;Crítica;2022-06-27 00:00:00;152462613;2022-08-01 00:00:00;5930;81,73;56,67;484658,9;336053,1
C3353;Europa;Ireland;Snacks;Offline;Alta;2020-10-16 00:00:00;335314166;2020-11-01 00:00:00;5768;152,58;97,44;880081,44;562033,92
C2889;Asia;Indonesia;Cuidado personal;Offline;Media;2021-08-06 00:00:00;288909804;2021-08-10 00:00:00;3686;81,73;56,67;301256,78;208885,62
C8681;Centroamérica y Caribe;Haiti;Doméstico;Online;Baja;2020-01-27 00:00:00;868152368;2020-02-23 00:00:00;4433;668,27;502,54;2962440,91;2227759,82
